"fare_id","route_id","origin_id","destination_id","contains_id"
"Ônibus + Metrô","271C-10","","",""
"Ônibus + Metrô","271F-10","","",""
"Ônibus + Metrô","271M-10","","",""
"Ônibus + Metrô","271P-10","","",""
"Ônibus + Metrô","2720-10","","",""
"Ônibus + Metrô","2720-31","","",""
"Ônibus + Metrô","2721-10","","",""
"Ônibus + Metrô","2722-10","","",""
"Ônibus + Metrô","2722-31","","",""
"Ônibus + Metrô","2723-10","","",""
"Ônibus + Metrô","2724-10","","",""
"Ônibus + Metrô","2725-10","","",""
"Ônibus + Metrô","2726-10","","",""
"Ônibus + Metrô","2727-10","","",""
"Ônibus + Metrô","2728-10","","",""
"Ônibus + Metrô","272N-10","","",""
"Ônibus + Metrô","2730-10","","",""
"Ônibus + Metrô","2731-10","","",""
"Ônibus + Metrô","2732-10","","",""
"Ônibus + Metrô","2733-10","","",""
"Ônibus + Metrô","2734-10","","",""
"Ônibus + Metrô","2735-10","","",""
"Ônibus + Metrô","2735-21","","",""
"Ônibus + Metrô","2736-10","","",""
"Ônibus + Metrô","273D-10","","",""
"Ônibus + Metrô","273F-10","","",""
"Ônibus + Metrô","273G-10","","",""
"Ônibus + Metrô","273G-21","","",""
"Ônibus + Metrô","273J-10","","",""
"Ônibus + Metrô","273L-10","","",""
"Ônibus + Metrô","273N-10","","",""
"Ônibus + Metrô","273N-41","","",""
"Ônibus + Metrô","273R-10","","",""
"Ônibus + Metrô","273R-11","","",""
"Ônibus + Metrô","273R-42","","",""
"Ônibus + Metrô","273V-10","","",""
"Ônibus + Metrô","273X-10","","",""
"Ônibus + Metrô","2740-10","","",""
"Ônibus + Metrô","274P-10","","",""
"Ônibus + Metrô","2755-10","","",""
"Ônibus + Metrô","2755-51","","",""
"Ônibus + Metrô","2756-10","","",""
"Ônibus + Metrô","2762-10","","",""
"Ônibus + Metrô","2765-10","","",""
"Ônibus + Metrô","2766-10","","",""
"Ônibus + Metrô","2766-41","","",""
"Ônibus + Metrô","2767-10","","",""
"Ônibus + Metrô","2768-10","","",""
"Ônibus + Metrô","2769-10","","",""
"Ônibus + Metrô","2770-10","","",""
"Ônibus + Metrô","2772-10","","",""
"Ônibus + Metrô","2780-10","","",""
"Ônibus + Metrô","278A-10","","",""
"Ônibus + Metrô","297A-10","","",""
"Ônibus + Metrô","3001-10","","",""
"Ônibus + Metrô","3002-10","","",""
"Ônibus + Metrô","3003-10","","",""
"Ônibus + Metrô","3004-10","","",""
"Ônibus + Metrô","3006-10","","",""
"Ônibus + Metrô","3013-10","","",""
"Ônibus + Metrô","3019-10","","",""
"Ônibus + Metrô","3020-10","","",""
"Ônibus + Metrô","3020-31","","",""
"Ônibus + Metrô","3021-10","","",""
"Ônibus + Metrô","3023-10","","",""
"Ônibus + Metrô","3024-10","","",""
"Ônibus + Metrô","3025-10","","",""
"Ônibus + Metrô","3026-10","","",""
"Ônibus + Metrô","3027-10","","",""
"Ônibus + Metrô","3029-10","","",""
"Ônibus + Metrô","3031-10","","",""
"Ônibus + Metrô","3032-10","","",""
"Ônibus + Metrô","3033-10","","",""
"Ônibus + Metrô","3046-10","","",""
"Ônibus + Metrô","3053-10","","",""
"Ônibus + Metrô","3054-10","","",""
"Ônibus + Metrô","3063-10","","",""
"Ônibus + Metrô","3063-41","","",""
"Ônibus + Metrô","3064-10","","",""
"Ônibus + Metrô","3064-41","","",""
"Ônibus + Metrô","3069-10","","",""
"Ônibus + Metrô","307C-10","","",""
"Ônibus + Metrô","3098-10","","",""
"Ônibus + Metrô","3099-10","","",""
"Ônibus + Metrô","3112-10","","",""
"Ônibus + Metrô","311C-10","","",""
"Ônibus + Metrô","312N-10","","",""
"Ônibus + Metrô","3134-10","","",""
"Ônibus + Metrô","3139-10","","",""
"Ônibus + Metrô","3139-31","","",""
"Ônibus + Metrô","3141-10","","",""
"Ônibus + Metrô","314J-10","","",""
"Ônibus + Metrô","314V-10","","",""
"Ônibus + Metrô","3160-10","","",""
"Ônibus + Metrô","3161-10","","",""
"Ônibus + Metrô","3206-10","","",""
"Ônibus + Metrô","3301-10","","",""
"Ônibus + Metrô","3309-10","","",""
"Ônibus + Metrô","3310-10","","",""
"Ônibus + Metrô","3318-10","","",""
"Ônibus + Metrô","331T-10","","",""
"Ônibus + Metrô","3390-10","","",""
"Ônibus + Metrô","3414-10","","",""
"Ônibus + Metrô","3414-21","","",""
"Ônibus + Metrô","342C-10","","",""
"Ônibus + Metrô","342M-10","","",""
"Ônibus + Metrô","342N-10","","",""
"Ônibus + Metrô","3459-10","","",""
"Ônibus + Metrô","3459-21","","",""
"Ônibus + Metrô","3459-23","","",""
"Ônibus + Metrô","3459-24","","",""
"Ônibus + Metrô","3462-10","","",""
"Ônibus + Metrô","3462-41","","",""
"Ônibus + Metrô","351F-10","","",""
"Ônibus + Metrô","352A-10","","",""
"Ônibus + Metrô","3539-10","","",""
"Ônibus + Metrô","354M-10","","",""
"Ônibus + Metrô","3574-10","","",""
"Ônibus + Metrô","3574-31","","",""
"Ônibus + Metrô","3574-41","","",""
"Ônibus + Metrô","364A-10","","",""
"Ônibus + Metrô","364A-21","","",""
"Ônibus + Metrô","3686-10","","",""
"Ônibus + Metrô","3712-10","","",""
"Ônibus + Metrô","3712-41","","",""
"Ônibus + Metrô","3718-10","","",""
"Ônibus + Metrô","3721-10","","",""
"Ônibus + Metrô","3721-41","","",""
"Ônibus + Metrô","3722-10","","",""
"Ônibus + Metrô","3725-10","","",""
"Ônibus + Metrô","3725-41","","",""
"Ônibus + Metrô","3728-10","","",""
"Ônibus + Metrô","3728-41","","",""
"Ônibus + Metrô","3729-10","","",""
"Ônibus + Metrô","372F-10","","",""
"Ônibus + Metrô","372U-10","","",""
"Ônibus + Metrô","3731-10","","",""
"Ônibus + Metrô","3732-10","","",""
"Ônibus + Metrô","3734-10","","",""
"Ônibus + Metrô","3735-10","","",""
"Ônibus + Metrô","3735-21","","",""
"Ônibus + Metrô","3735-41","","",""
"Ônibus + Metrô","3736-10","","",""
"Ônibus + Metrô","3737-10","","",""
"Ônibus + Metrô","3737-21","","",""
"Ônibus + Metrô","3737-31","","",""
"Ônibus + Metrô","3737-41","","",""
"Ônibus + Metrô","3738-10","","",""
"Ônibus + Metrô","3738-21","","",""
"Ônibus + Metrô","3739-10","","",""
"Ônibus + Metrô","3739-31","","",""
"Ônibus + Metrô","373L-10","","",""
"Ônibus + Metrô","373M-10","","",""
"Ônibus + Metrô","373T-10","","",""
"Ônibus + Metrô","3741-10","","",""
"Ônibus + Metrô","3742-10","","",""
"Ônibus + Metrô","3743-10","","",""
"Ônibus + Metrô","3745-10","","",""
"Ônibus + Metrô","3746-10","","",""
"Ônibus + Metrô","3746-31","","",""
"Ônibus + Metrô","3749-10","","",""
"Ônibus + Metrô","374M-10","","",""
"Ônibus + Metrô","374V-10","","",""
"Ônibus + Metrô","3751-10","","",""
"Ônibus + Metrô","3751-21","","",""
"Ônibus + Metrô","3754-10","","",""
"Ônibus + Metrô","3756-10","","",""
"Ônibus + Metrô","3756-21","","",""
"Ônibus + Metrô","375V-10","","",""
"Ônibus + Metrô","3761-10","","",""
"Ônibus + Metrô","3762-10","","",""
"Ônibus + Metrô","3763-10","","",""
"Ônibus + Metrô","3766-10","","",""
"Ônibus + Metrô","3768-10","","",""
"Ônibus + Metrô","3773-10","","",""
"Ônibus + Metrô","3778-10","","",""
"Ônibus + Metrô","3785-10","","",""
"Ônibus + Metrô","3787-10","","",""
"Ônibus + Metrô","3789-10","","",""
"Ônibus + Metrô","3791-10","","",""
"Ônibus + Metrô","3793-10","","",""
"Ônibus + Metrô","3795-10","","",""
"Ônibus + Metrô","3796-10","","",""
"Ônibus + Metrô","3901-10","","",""
"Ônibus + Metrô","3902-10","","",""
"Ônibus + Metrô","3903-10","","",""
"Ônibus + Metrô","390E-10","","",""
"Ônibus + Metrô","393C-10","","",""
"Ônibus + Metrô","393H-10","","",""
"Ônibus + Metrô","4001-10","","",""
"Ônibus + Metrô","4002-10","","",""
"Ônibus + Metrô","4002-51","","",""
"Ônibus + Metrô","4003-10","","",""
"Ônibus + Metrô","4004-10","","",""
"Ônibus + Metrô","4005-10","","",""
"Ônibus + Metrô","4006-10","","",""
"Ônibus + Metrô","4007-10","","",""
"Ônibus + Metrô","4008-10","","",""
"Ônibus + Metrô","4010-10","","",""
"Ônibus + Metrô","4011-10","","",""
"Ônibus + Metrô","4012-10","","",""
"Ônibus + Metrô","4013-10","","",""
"Ônibus + Metrô","4014-10","","",""
"Ônibus + Metrô","4015-10","","",""
"Ônibus + Metrô","4016-10","","",""
"Ônibus + Metrô","4017-10","","",""
"Ônibus + Metrô","4018-10","","",""
"Ônibus + Metrô","4024-10","","",""
"Ônibus + Metrô","4025-10","","",""
"Ônibus + Metrô","4027-10","","",""
"Ônibus + Metrô","4028-10","","",""
"Ônibus + Metrô","4029-10","","",""
"Ônibus + Metrô","4030-10","","",""
"Ônibus + Metrô","4031-10","","",""
"Ônibus + Metrô","4032-10","","",""
"Ônibus + Metrô","4033-10","","",""
"Ônibus + Metrô","403A-10","","",""
"Ônibus + Metrô","4051-10","","",""
"Ônibus + Metrô","4052-10","","",""
"Ônibus + Metrô","4053-10","","",""
"Ônibus + Metrô","4054-10","","",""
"Ônibus + Metrô","4056-10","","",""
"Ônibus + Metrô","407A-10","","",""
"Ônibus + Metrô","407C-10","","",""
"Ônibus + Metrô","407E-10","","",""
"Ônibus + Metrô","407F-10","","",""
"Ônibus + Metrô","407G-10","","",""
"Ônibus + Metrô","407H-10","","",""
"Ônibus + Metrô","407I-10","","",""
"Ônibus + Metrô","407J-10","","",""
"Ônibus + Metrô","407K-10","","",""
"Ônibus + Metrô","407L-10","","",""
"Ônibus + Metrô","407M-10","","",""
"Ônibus + Metrô","407N-10","","",""
"Ônibus + Metrô","407N-21","","",""
"Ônibus + Metrô","407P-10","","",""
"Ônibus + Metrô","407R-10","","",""
"Ônibus + Metrô","407T-10","","",""
"Ônibus + Metrô","407W-10","","",""
"Ônibus + Metrô","407Y-10","","",""
"Ônibus + Metrô","4085-10","","",""
"Ônibus + Metrô","4086-10","","",""
"Ônibus + Metrô","408A-10","","",""
"Ônibus + Metrô","4092-10","","",""
"Ônibus + Metrô","4111-10","","",""
"Ônibus + Metrô","4112-10","","",""
"Ônibus + Metrô","4113-10","","",""
"Ônibus + Metrô","4114-10","","",""
"Ônibus + Metrô","4114-31","","",""
"Ônibus + Metrô","4115-10","","",""
"Ônibus + Metrô","414P-10","","",""
"Ônibus + Metrô","4210-10","","",""
"Ônibus + Metrô","4221-10","","",""
"Ônibus + Metrô","4222-10","","",""
"Ônibus + Metrô","4222-51","","",""
"Ônibus + Metrô","425E-10","","",""
"Ônibus + Metrô","4284-10","","",""
"Ônibus + Metrô","4286-10","","",""
"Ônibus + Metrô","4288-10","","",""
"Ônibus + Metrô","4310-10","","",""
"Ônibus + Metrô","4311-10","","",""
"Ônibus + Metrô","4312-10","","",""
"Ônibus + Metrô","4313-10","","",""
"Ônibus + Metrô","4314-10","","",""
"Ônibus + Metrô","4315-10","","",""
"Ônibus + Metrô","4491-10","","",""
"Ônibus + Metrô","4706-10","","",""
"Ônibus + Metrô","4708-10","","",""
"Ônibus + Metrô","4709-10","","",""
"Ônibus + Metrô","4716-10","","",""
"Ônibus + Metrô","4717-10","","",""
"Ônibus + Metrô","4718-10","","",""
"Ônibus + Metrô","4721-10","","",""
"Ônibus + Metrô","4723-10","","",""
"Ônibus + Metrô","4724-10","","",""
"Ônibus + Metrô","4725-10","","",""
"Ônibus + Metrô","4726-10","","",""
"Ônibus + Metrô","4726-31","","",""
"Ônibus + Metrô","4727-10","","",""
"Ônibus + Metrô","4729-10","","",""
"Ônibus + Metrô","4732-10","","",""
"Ônibus + Metrô","4732-31","","",""
"Ônibus + Metrô","4734-10","","",""
"Ônibus + Metrô","4734-21","","",""
"Ônibus + Metrô","4735-10","","",""
"Ônibus + Metrô","4742-10","","",""
"Ônibus + Metrô","475M-10","","",""
"Ônibus + Metrô","475R-10","","",""
"Ônibus + Metrô","476A-10","","",""
"Ônibus + Metrô","476G-10","","",""
"Ônibus + Metrô","476G-41","","",""
"Ônibus + Metrô","476L-10","","",""
"Ônibus + Metrô","477A-10","","",""
"Ônibus + Metrô","477P-10","","",""
"Ônibus + Metrô","477U-10","","",""
"Ônibus + Metrô","478P-10","","",""
"Ônibus + Metrô","5010-10","","",""
"Ônibus + Metrô","5011-10","","",""
"Ônibus + Metrô","5012-10","","",""
"Ônibus + Metrô","5012-21","","",""
"Ônibus + Metrô","5013-10","","",""
"Ônibus + Metrô","5013-31","","",""
"Ônibus + Metrô","5014-10","","",""
"Ônibus + Metrô","5015-10","","",""
"Ônibus + Metrô","5018-10","","",""
"Ônibus + Metrô","5018-31","","",""
"Ônibus + Metrô","5020-10","","",""
"Ônibus + Metrô","5021-10","","",""
"Ônibus + Metrô","5022-10","","",""
"Ônibus + Metrô","5024-10","","",""
"Ônibus + Metrô","5024-31","","",""
"Ônibus + Metrô","5026-10","","",""
"Ônibus + Metrô","5028-10","","",""
"Ônibus + Metrô","5029-10","","",""
"Ônibus + Metrô","502J-10","","",""
"Ônibus + Metrô","502J-21","","",""
"Ônibus + Metrô","502J-22","","",""
"Ônibus + Metrô","5030-10","","",""
"Ônibus + Metrô","5031-10","","",""
"Ônibus + Metrô","5031-21","","",""
"Ônibus + Metrô","5032-10","","",""
"Ônibus + Metrô","5033-10","","",""
"Ônibus + Metrô","5034-10","","",""
"Ônibus + Metrô","5034-31","","",""
"Ônibus + Metrô","5035-10","","",""
"Ônibus + Metrô","5036-10","","",""
"Ônibus + Metrô","5038-10","","",""
"Ônibus + Metrô","507T-10","","",""
"Ônibus + Metrô","508L-10","","",""
"Ônibus + Metrô","5091-10","","",""
"Ônibus + Metrô","509J-10","","",""
"Ônibus + Metrô","509J-21","","",""
"Ônibus + Metrô","509M-10","","",""
"Ônibus + Metrô","509M-21","","",""
"Ônibus + Metrô","5100-10","","",""
"Ônibus + Metrô","5101-10","","",""
"Ônibus + Metrô","5102-10","","",""
"Ônibus + Metrô","5103-10","","",""
"Ônibus + Metrô","5103-21","","",""
"Ônibus + Metrô","5104-10","","",""
"Ônibus + Metrô","5105-10","","",""
"Ônibus + Metrô","5106-10","","",""
"Ônibus + Metrô","5106-21","","",""
"Ônibus + Metrô","5106-31","","",""
"Ônibus + Metrô","5107-10","","",""
"Ônibus + Metrô","5108-10","","",""
"Ônibus + Metrô","5109-10","","",""
"Ônibus + Metrô","5110-10","","",""
"Ônibus + Metrô","5110-21","","",""
"Ônibus + Metrô","5110-22","","",""
"Ônibus + Metrô","5110-41","","",""
"Ônibus + Metrô","5111-10","","",""
"Ônibus + Metrô","5119-10","","",""
"Ônibus + Metrô","5119-22","","",""
"Ônibus + Metrô","5119-23","","",""
"Ônibus + Metrô","5123-10","","",""
"Ônibus + Metrô","5127-10","","",""
"Ônibus + Metrô","5128-10","","",""
"Ônibus + Metrô","5129-10","","",""
"Ônibus + Metrô","5129-41","","",""
"Ônibus + Metrô","5131-10","","",""
"Ônibus + Metrô","513L-10","","",""
"Ônibus + Metrô","5141-10","","",""
"Ônibus + Metrô","5142-10","","",""
"Ônibus + Metrô","5143-10","","",""
"Ônibus + Metrô","5143-31","","",""
"Ônibus + Metrô","5144-10","","",""
"Ônibus + Metrô","5145-10","","",""
"Ônibus + Metrô","5145-41","","",""
"Ônibus + Metrô","514T-10","","",""
"Ônibus + Metrô","514T-21","","",""
"Ônibus + Metrô","5154-10","","",""
"Ônibus + Metrô","5164-10","","",""
"Ônibus + Metrô","5164-21","","",""
"Ônibus + Metrô","5164-41","","",""
"Ônibus + Metrô","516N-10","","",""
"Ônibus + Metrô","5175-10","","",""
"Ônibus + Metrô","5175-21","","",""
"Ônibus + Metrô","5178-10","","",""
"Ônibus + Metrô","5178-21","","",""
"Ônibus + Metrô","517J-10","","",""
"Ônibus + Metrô","5185-10","","",""
"Ônibus + Metrô","5194-10","","",""
"Ônibus + Metrô","5194-21","","",""
"Ônibus + Metrô","519M-10","","",""
"Ônibus + Metrô","524L-10","","",""
"Ônibus + Metrô","524M-10","","",""
"Ônibus + Metrô","527R-10","","",""
"Ônibus + Metrô","5290-10","","",""
"Ônibus + Metrô","5290-51","","",""
"Ônibus + Metrô","5300-10","","",""
"Ônibus + Metrô","5317-10","","",""
"Ônibus + Metrô","5318-10","","",""
"Ônibus + Metrô","5318-21","","",""
"Ônibus + Metrô","5318-22","","",""
"Ônibus + Metrô","5362-10","","",""
"Ônibus + Metrô","5362-21","","",""
"Ônibus + Metrô","5362-22","","",""
"Ônibus + Metrô","5362-23","","",""
"Ônibus + Metrô","5362-41","","",""
"Ônibus + Metrô","5370-10","","",""
"Ônibus + Metrô","5370-21","","",""
"Ônibus + Metrô","5370-22","","",""
"Ônibus + Metrô","5391-10","","",""
"Ônibus + Metrô","5391-21","","",""
"Ônibus + Metrô","5391-22","","",""
"Ônibus + Metrô","546A-10","","",""
"Ônibus + Metrô","546A-31","","",""
"Ônibus + Metrô","546J-10","","",""
"Ônibus + Metrô","546J-31","","",""
"Ônibus + Metrô","546J-41","","",""
"Ônibus + Metrô","546L-10","","",""
"Ônibus + Metrô","546L-41","","",""
"Ônibus + Metrô","546T-10","","",""
"Ônibus + Metrô","5611-10","","",""
"Ônibus + Metrô","5612-10","","",""
"Ônibus + Metrô","5614-10","","",""
"Ônibus + Metrô","5630-10","","",""
"Ônibus + Metrô","5630-21","","",""
"Ônibus + Metrô","5632-10","","",""
"Ônibus + Metrô","5632-21","","",""
"Ônibus + Metrô","5632-22","","",""
"Ônibus + Metrô","5632-51","","",""
"Ônibus + Metrô","5652-10","","",""
"Ônibus + Metrô","5652-21","","",""
"Ônibus + Metrô","5701-10","","",""
"Ônibus + Metrô","5701-21","","",""
"Ônibus + Metrô","5702-10","","",""
"Ônibus + Metrô","5705-10","","",""
"Ônibus + Metrô","571T-10","","",""
"Ônibus + Metrô","573A-10","","",""
"Ônibus + Metrô","573H-10","","",""
"Ônibus + Metrô","573T-10","","",""
"Ônibus + Metrô","573T-21","","",""
"Ônibus + Metrô","573T-31","","",""
"Ônibus + Metrô","574A-10","","",""
"Ônibus + Metrô","574C-10","","",""
"Ônibus + Metrô","574J-10","","",""
"Ônibus + Metrô","574R-10","","",""
"Ônibus + Metrô","574W-10","","",""
"Ônibus + Metrô","5752-10","","",""
"Ônibus + Metrô","5757-10","","",""
"Ônibus + Metrô","5757-51","","",""
"Ônibus + Metrô","5759-10","","",""
"Ônibus + Metrô","5759-31","","",""
"Ônibus + Metrô","575A-10","","",""
"Ônibus + Metrô","575C-10","","",""
"Ônibus + Metrô","576C-10","","",""
"Ônibus + Metrô","576J-10","","",""
"Ônibus + Metrô","576M-10","","",""
"Ônibus + Metrô","577T-10","","",""
"Ônibus + Metrô","5791-10","","",""
"Ônibus + Metrô","6000-10","","",""
"Ônibus + Metrô","6000-21","","",""
"Ônibus + Metrô","6000-22","","",""
"Ônibus + Metrô","6000-23","","",""
"Ônibus + Metrô","6000-24","","",""
"Ônibus + Metrô","6001-10","","",""
"Ônibus + Metrô","6002-10","","",""
"Ônibus + Metrô","6003-10","","",""
"Ônibus + Metrô","6006-10","","",""
"Ônibus + Metrô","6007-10","","",""
"Ônibus + Metrô","6008-10","","",""
"Ônibus + Metrô","6008-21","","",""
"Ônibus + Metrô","6010-10","","",""
"Ônibus + Metrô","6012-10","","",""
"Ônibus + Metrô","6012-31","","",""
"Ônibus + Metrô","6013-10","","",""
"Ônibus + Metrô","6013-21","","",""
"Ônibus + Metrô","6014-10","","",""
"Ônibus + Metrô","6015-10","","",""
"Ônibus + Metrô","6016-10","","",""
"Ônibus + Metrô","6016-31","","",""
"Ônibus + Metrô","6016-41","","",""
"Ônibus + Metrô","6017-10","","",""
"Ônibus + Metrô","6019-10","","",""
"Ônibus + Metrô","6022-10","","",""
"Ônibus + Metrô","6025-10","","",""
"Ônibus + Metrô","6026-10","","",""
"Ônibus + Metrô","6026-31","","",""
"Ônibus + Metrô","6027-10","","",""
"Ônibus + Metrô","6028-10","","",""
"Ônibus + Metrô","6028-31","","",""
"Ônibus + Metrô","6030-10","","",""
"Ônibus + Metrô","6030-21","","",""
"Ônibus + Metrô","6031-10","","",""
"Ônibus + Metrô","6034-10","","",""
"Ônibus + Metrô","6035-10","","",""
"Ônibus + Metrô","6035-21","","",""
"Ônibus + Metrô","6036-10","","",""
"Ônibus + Metrô","6037-10","","",""
"Ônibus + Metrô","6038-10","","",""
"Ônibus + Metrô","6039-10","","",""
"Ônibus + Metrô","6040-10","","",""
"Ônibus + Metrô","6041-10","","",""
"Ônibus + Metrô","6041-21","","",""
"Ônibus + Metrô","6042-10","","",""
"Ônibus + Metrô","6042-21","","",""
"Ônibus + Metrô","6043-10","","",""
"Ônibus + Metrô","6044-10","","",""
"Ônibus + Metrô","6045-10","","",""
"Ônibus + Metrô","6045-21","","",""
"Ônibus + Metrô","6046-10","","",""
"Ônibus + Metrô","6047-10","","",""
"Ônibus + Metrô","6048-10","","",""
"Ônibus + Metrô","6049-10","","",""
"Ônibus + Metrô","6050-10","","",""
"Ônibus + Metrô","6051-10","","",""
"Ônibus + Metrô","6051-31","","",""
"Ônibus + Metrô","6052-10","","",""
"Ônibus + Metrô","6052-31","","",""
"Ônibus + Metrô","6053-10","","",""
"Ônibus + Metrô","6055-10","","",""
"Ônibus + Metrô","6056-10","","",""
"Ônibus + Metrô","6056-41","","",""
"Ônibus + Metrô","6057-10","","",""
"Ônibus + Metrô","6057-41","","",""
"Ônibus + Metrô","6058-10","","",""
"Ônibus + Metrô","6059-10","","",""
"Ônibus + Metrô","6061-10","","",""
"Ônibus + Metrô","6062-10","","",""
"Ônibus + Metrô","6062-51","","",""
"Ônibus + Metrô","6063-10","","",""
"Ônibus + Metrô","6063-21","","",""
"Ônibus + Metrô","6063-41","","",""
"Ônibus + Metrô","6063-42","","",""
"Ônibus + Metrô","6069-10","","",""
"Ônibus + Metrô","6071-10","","",""
"Ônibus + Metrô","6071-22","","",""
"Ônibus + Metrô","6072-10","","",""
"Ônibus + Metrô","6072-21","","",""
"Ônibus + Metrô","6072-22","","",""
"Ônibus + Metrô","6072-23","","",""
"Ônibus + Metrô","6073-10","","",""
"Ônibus + Metrô","6073-21","","",""
"Ônibus + Metrô","6074-10","","",""
"Ônibus + Metrô","6075-10","","",""
"Ônibus + Metrô","6075-21","","",""
"Ônibus + Metrô","6075-41","","",""
"Ônibus + Metrô","6076-10","","",""
"Ônibus + Metrô","6076-41","","",""
"Ônibus + Metrô","6078-10","","",""
"Ônibus + Metrô","607A-10","","",""
"Ônibus + Metrô","607A-21","","",""
"Ônibus + Metrô","607C-10","","",""
"Ônibus + Metrô","607G-10","","",""
"Ônibus + Metrô","607M-10","","",""
"Ônibus + Metrô","6080-10","","",""
"Ônibus + Metrô","6083-10","","",""
"Ônibus + Metrô","6084-10","","",""
"Ônibus + Metrô","6084-21","","",""
"Ônibus + Metrô","6091-10","","",""
"Ônibus + Metrô","6091-21","","",""
"Ônibus + Metrô","6091-51","","",""
"Ônibus + Metrô","6092-10","","",""
"Ônibus + Metrô","6093-10","","",""
"Ônibus + Metrô","6099-10","","",""
"Ônibus + Metrô","609F-10","","",""
"Ônibus + Metrô","609F-21","","",""
"Ônibus + Metrô","609J-10","","",""
"Ônibus + Metrô","609R-10","","",""
"Ônibus + Metrô","6110-10","","",""
"Ônibus + Metrô","6115-10","","",""
"Ônibus + Metrô","6115-41","","",""
"Ônibus + Metrô","6116-10","","",""
"Ônibus + Metrô","6118-10","","",""
"Ônibus + Metrô","6120-10","","",""
"Ônibus + Metrô","6200-10","","",""
"Ônibus + Metrô","6232-10","","",""
"Ônibus + Metrô","6250-10","","",""
"Ônibus + Metrô","6258-10","","",""
"Ônibus + Metrô","6258-31","","",""
"Ônibus + Metrô","6262-10","","",""
"Ônibus + Metrô","6262-21","","",""
"Ônibus + Metrô","627J-10","","",""
"Ônibus + Metrô","6291-10","","",""
"Ônibus + Metrô","6312-10","","",""
"Ônibus + Metrô","6338-10","","",""
"Ônibus + Metrô","6358-10","","",""
"Ônibus + Metrô","6358-41","","",""
"Ônibus + Metrô","6366-10","","",""
"Ônibus + Metrô","637A-10","","",""
"Ônibus + Metrô","637A-21","","",""
"Ônibus + Metrô","637A-22","","",""
"Ônibus + Metrô","637A-25","","",""
"Ônibus + Metrô","637A-26","","",""
"Ônibus + Metrô","637G-10","","",""
"Ônibus + Metrô","637G-51","","",""
"Ônibus + Metrô","637J-10","","",""
"Ônibus + Metrô","637P-10","","",""
"Ônibus + Metrô","637R-10","","",""
"Ônibus + Metrô","637V-10","","",""
"Ônibus + Metrô","6400-10","","",""
"Ônibus + Metrô","6401-10","","",""
"Ônibus + Metrô","6403-10","","",""
"Ônibus + Metrô","6412-10","","",""
"Ônibus + Metrô","6412-21","","",""
"Ônibus + Metrô","6414-10","","",""
"Ônibus + Metrô","6418-10","","",""
"Ônibus + Metrô","6418-31","","",""
"Ônibus + Metrô","6422-10","","",""
"Ônibus + Metrô","6450-10","","",""
"Ônibus + Metrô","6450-21","","",""
"Ônibus + Metrô","6450-51","","",""
"Ônibus + Metrô","6451-10","","",""
"Ônibus + Metrô","6451-21","","",""
"Ônibus + Metrô","6455-10","","",""
"Ônibus + Metrô","6455-21","","",""
"Ônibus + Metrô","6475-10","","",""
"Ônibus + Metrô","6475-21","","",""
"Ônibus + Metrô","647A-10","","",""
"Ônibus + Metrô","647C-10","","",""
"Ônibus + Metrô","647P-10","","",""
"Ônibus + Metrô","648P-10","","",""
"Ônibus + Metrô","648P-21","","",""
"Ônibus + Metrô","6500-10","","",""
"Ônibus + Metrô","6505-10","","",""
"Ônibus + Metrô","669A-10","","",""
"Ônibus + Metrô","6726-10","","",""
"Ônibus + Metrô","675A-10","","",""
"Ônibus + Metrô","675G-10","","",""
"Ônibus + Metrô","675G-22","","",""
"Ônibus + Metrô","675G-41","","",""
"Ônibus + Metrô","675I-10","","",""
"Ônibus + Metrô","675K-10","","",""
"Ônibus + Metrô","675K-21","","",""
"Ônibus + Metrô","675K-23","","",""
"Ônibus + Metrô","675L-10","","",""
"Ônibus + Metrô","675M-10","","",""
"Ônibus + Metrô","675N-10","","",""
"Ônibus + Metrô","675P-10","","",""
"Ônibus + Metrô","675R-10","","",""
"Ônibus + Metrô","675V-10","","",""
"Ônibus + Metrô","675V-21","","",""
"Ônibus + Metrô","675X-10","","",""
"Ônibus + Metrô","675Z-10","","",""
"Ônibus + Metrô","677A-10","","",""
"Ônibus + Metrô","677A-23","","",""
"Ônibus + Metrô","677V-10","","",""
"Ônibus + Metrô","677Y-10","","",""
"Ônibus + Metrô","6801-10","","",""
"Ônibus + Metrô","6801-51","","",""
"Ônibus + Metrô","6803-10","","",""
"Ônibus + Metrô","6804-10","","",""
"Ônibus + Metrô","6805-10","","",""
"Ônibus + Metrô","6805-31","","",""
"Ônibus + Metrô","6806-10","","",""
"Ônibus + Metrô","6812-10","","",""
"Ônibus + Metrô","6813-10","","",""
"Ônibus + Metrô","6815-10","","",""
"Ônibus + Metrô","6816-10","","",""
"Ônibus + Metrô","6816-31","","",""
"Ônibus + Metrô","6817-10","","",""
"Ônibus + Metrô","6818-10","","",""
"Ônibus + Metrô","6820-10","","",""
"Ônibus + Metrô","6820-31","","",""
"Ônibus + Metrô","6821-10","","",""
"Ônibus + Metrô","6822-10","","",""
"Ônibus + Metrô","6823-10","","",""
"Ônibus + Metrô","6824-10","","",""
"Ônibus + Metrô","6825-10","","",""
"Ônibus + Metrô","6825-21","","",""
"Ônibus + Metrô","6826-10","","",""
"Ônibus + Metrô","6827-10","","",""
"Ônibus + Metrô","6829-10","","",""
